"","NUTSID","LEVL","CNTR","NAME_LATIN","NAME","MOUNT","URBN","COAST","FID","Temp","Date"
"1","FRJ13",3,"FR","Hérault","Hérault",4,2,1,"FRJ13",10.9002714157104,"2013-01-01"
"2","FRJ14",3,"FR","Lozère","Lozère",3,3,3,"FRJ14",4.38729858398438,"2013-01-01"
"3","FRJ15",3,"FR","Pyrénées-Orientales","Pyrénées-Orientales",2,2,1,"FRJ15",11.5080251693726,"2013-01-01"
"4","FRJ21",3,"FR","Ariège","Ariège",3,3,3,"FRJ21",9.42403316497803,"2013-01-01"
"5","FRK24",3,"FR","Isère","Isère",2,2,3,"FRK24",6.28873062133789,"2013-01-01"
"6","FRK25",3,"FR","Loire","Loire",3,2,3,"FRK25",7.63193893432617,"2013-01-01"
"7","FRK26",3,"FR","Rhône","Rhône",2,1,3,"FRK26",8.87694358825684,"2013-01-01"
"8","FRK27",3,"FR","Savoie","Savoie",3,2,3,"FRK27",3.42041397094727,"2013-01-01"
"9","FRK28",3,"FR","Haute-Savoie","Haute-Savoie",3,2,3,"FRK28",NA,"2013-01-01"
"10","FRJ22",3,"FR","Aveyron","Aveyron",3,3,3,"FRJ22",6.7370982170105,"2013-01-01"
"11","FRJ23",3,"FR","Haute-Garonne","Haute-Garonne",4,1,3,"FRJ23",11.9749994277954,"2013-01-01"
"12","FRJ24",3,"FR","Gers","Gers",4,3,3,"FRJ24",11.9365663528442,"2013-01-01"
"13","FRJ25",3,"FR","Lot","Lot",4,3,3,"FRJ25",9.58651161193848,"2013-01-01"
"14","FRJ26",3,"FR","Hautes-Pyrénées","Hautes-Pyrénées",2,3,3,"FRJ26",9.34586906433105,"2013-01-01"
"15","FRJ27",3,"FR","Tarn","Tarn",4,3,3,"FRJ27",9.39769458770752,"2013-01-01"
"16","FRJ28",3,"FR","Tarn-et-Garonne","Tarn-et-Garonne",4,3,3,"FRJ28",11.2281637191772,"2013-01-01"
"17","FRK11",3,"FR","Allier","Allier",4,3,3,"FRK11",9.79947853088379,"2013-01-01"
"18","FRK12",3,"FR","Cantal","Cantal",3,3,3,"FRK12",5.56488037109375,"2013-01-01"
"19","FRK13",3,"FR","Haute-Loire","Haute-Loire",3,3,3,"FRK13",6.06207847595215,"2013-01-01"
"20","FRK14",3,"FR","Puy-de-Dôme","Puy-de-Dôme",3,2,3,"FRK14",9.33395957946777,"2013-01-01"
"21","FRK21",3,"FR","Ain","Ain",4,3,3,"FRK21",7.48889303207397,"2013-01-01"
"22","FRK22",3,"FR","Ardèche","Ardèche",3,3,3,"FRK22",7.35902452468872,"2013-01-01"
"23","FRK23",3,"FR","Drôme","Drôme",2,3,3,"FRK23",8.49492168426514,"2013-01-01"
"24","FRL01",3,"FR","Alpes-de-Haute-Provence","Alpes-de-Haute-Provence",3,3,3,"FRL01",4.0647668838501,"2013-01-01"
"25","FRL02",3,"FR","Hautes-Alpes","Hautes-Alpes",3,3,3,"FRL02",0.868771255016327,"2013-01-01"
"26","FRL03",3,"FR","Alpes-Maritimes","Alpes-Maritimes",2,1,1,"FRL03",7.81067562103271,"2013-01-01"
"27","FRL04",3,"FR","Bouches-du-Rhône","Bouches-du-Rhône",4,1,1,"FRL04",10.9383916854858,"2013-01-01"
"28","FRL05",3,"FR","Var","Var",2,2,1,"FRL05",8.77987670898438,"2013-01-01"
