"","NUTSID","LEVL","CNTR","NAME_LATIN","NAME","MOUNT","URBN","COAST","FID","Temp","Date"
"1","FRJ13",3,"FR","Hérault","Hérault",4,2,1,"FRJ13",11.9674673080444,"2014-01-01"
"2","FRJ14",3,"FR","Lozère","Lozère",3,3,3,"FRJ14",5.87840700149536,"2014-01-01"
"3","FRJ15",3,"FR","Pyrénées-Orientales","Pyrénées-Orientales",2,2,1,"FRJ15",12.1823377609253,"2014-01-01"
"4","FRJ21",3,"FR","Ariège","Ariège",3,3,3,"FRJ21",10.2804841995239,"2014-01-01"
"5","FRK24",3,"FR","Isère","Isère",2,2,3,"FRK24",10.5664691925049,"2014-01-01"
"6","FRK25",3,"FR","Loire","Loire",3,2,3,"FRK25",10.9233922958374,"2014-01-01"
"7","FRK26",3,"FR","Rhône","Rhône",2,1,3,"FRK26",12.0730257034302,"2014-01-01"
"8","FRK27",3,"FR","Savoie","Savoie",3,2,3,"FRK27",7.61226606369019,"2014-01-01"
"9","FRK28",3,"FR","Haute-Savoie","Haute-Savoie",3,2,3,"FRK28",NA,"2014-01-01"
"10","FRJ22",3,"FR","Aveyron","Aveyron",3,3,3,"FRJ22",10.1388912200928,"2014-01-01"
"11","FRJ23",3,"FR","Haute-Garonne","Haute-Garonne",4,1,3,"FRJ23",11.1420745849609,"2014-01-01"
"12","FRJ24",3,"FR","Gers","Gers",4,3,3,"FRJ24",11.997706413269,"2014-01-01"
"13","FRJ25",3,"FR","Lot","Lot",4,3,3,"FRJ25",12.2508745193481,"2014-01-01"
"14","FRJ26",3,"FR","Hautes-Pyrénées","Hautes-Pyrénées",2,3,3,"FRJ26",11.8518199920654,"2014-01-01"
"15","FRJ27",3,"FR","Tarn","Tarn",4,3,3,"FRJ27",12.7694292068481,"2014-01-01"
"16","FRJ28",3,"FR","Tarn-et-Garonne","Tarn-et-Garonne",4,3,3,"FRJ28",12.6550540924072,"2014-01-01"
"17","FRK11",3,"FR","Allier","Allier",4,3,3,"FRK11",11.5846881866455,"2014-01-01"
"18","FRK12",3,"FR","Cantal","Cantal",3,3,3,"FRK12",8.13768100738525,"2014-01-01"
"19","FRK13",3,"FR","Haute-Loire","Haute-Loire",3,3,3,"FRK13",8.49616146087646,"2014-01-01"
