"","NUTSID","LEVL","CNTR","NAME_LATIN","NAME","MOUNT","URBN","COAST","FID","Temp","Date"
"1","FRJ13",3,"FR","Hérault","Hérault",4,2,1,"FRJ13",13.3329486846924,"2016-01-01"
"2","FRJ14",3,"FR","Lozère","Lozère",3,3,3,"FRJ14",7.24974870681763,"2016-01-01"
"3","FRJ15",3,"FR","Pyrénées-Orientales","Pyrénées-Orientales",2,2,1,"FRJ15",14.5539064407349,"2016-01-01"
"4","FRJ21",3,"FR","Ariège","Ariège",3,3,3,"FRJ21",11.4983253479004,"2016-01-01"
"5","FRK24",3,"FR","Isère","Isère",2,2,3,"FRK24",9.3490047454834,"2016-01-01"
"6","FRK25",3,"FR","Loire","Loire",3,2,3,"FRK25",9.86318874359131,"2016-01-01"
"7","FRK26",3,"FR","Rhône","Rhône",2,1,3,"FRK26",10.6145944595337,"2016-01-01"
"8","FRK27",3,"FR","Savoie","Savoie",3,2,3,"FRK27",6.83467197418213,"2016-01-01"
"9","FRK28",3,"FR","Haute-Savoie","Haute-Savoie",3,2,3,"FRK28",NA,"2016-01-01"
"10","FRJ22",3,"FR","Aveyron","Aveyron",3,3,3,"FRJ22",10.511775970459,"2016-01-01"
"11","FRJ23",3,"FR","Haute-Garonne","Haute-Garonne",4,1,3,"FRJ23",12.8519353866577,"2016-01-01"
"12","FRJ24",3,"FR","Gers","Gers",4,3,3,"FRJ24",12.5345029830933,"2016-01-01"
"13","FRJ25",3,"FR","Lot","Lot",4,3,3,"FRJ25",13.2817602157593,"2016-01-01"
"14","FRJ26",3,"FR","Hautes-Pyrénées","Hautes-Pyrénées",2,3,3,"FRJ26",13.4065017700195,"2016-01-01"
"15","FRJ27",3,"FR","Tarn","Tarn",4,3,3,"FRJ27",13.0677032470703,"2016-01-01"
"16","FRJ28",3,"FR","Tarn-et-Garonne","Tarn-et-Garonne",4,3,3,"FRJ28",13.5840902328491,"2016-01-01"
"17","FRK11",3,"FR","Allier","Allier",4,3,3,"FRK11",10.7908792495728,"2016-01-01"
"18","FRK12",3,"FR","Cantal","Cantal",3,3,3,"FRK12",9.40191268920898,"2016-01-01"
"19","FRK13",3,"FR","Haute-Loire","Haute-Loire",3,3,3,"FRK13",8.81820392608643,"2016-01-01"
"20","FRK14",3,"FR","Puy-de-Dôme","Puy-de-Dôme",3,2,3,"FRK14",10.6812877655029,"2016-01-01"
"21","FRK21",3,"FR","Ain","Ain",4,3,3,"FRK21",8.63862895965576,"2016-01-01"
"22","FRK22",3,"FR","Ardèche","Ardèche",3,3,3,"FRK22",10.0476541519165,"2016-01-01"
"23","FRK23",3,"FR","Drôme","Drôme",2,3,3,"FRK23",10.9197025299072,"2016-01-01"
"24","FRL01",3,"FR","Alpes-de-Haute-Provence","Alpes-de-Haute-Provence",3,3,3,"FRL01",9.5765790939331,"2016-01-01"
"25","FRL02",3,"FR","Hautes-Alpes","Hautes-Alpes",3,3,3,"FRL02",9.15516757965088,"2016-01-01"
"26","FRL03",3,"FR","Alpes-Maritimes","Alpes-Maritimes",2,1,1,"FRL03",10.157600402832,"2016-01-01"
"27","FRL04",3,"FR","Bouches-du-Rhône","Bouches-du-Rhône",4,1,1,"FRL04",13.6898956298828,"2016-01-01"
"28","FRL05",3,"FR","Var","Var",2,2,1,"FRL05",11.892692565918,"2016-01-01"
"29","FRL06",3,"FR","Vaucluse","Vaucluse",2,2,3,"FRL06",12.0000038146973,"2016-01-01"
"30","FRM01",3,"FR","Corse-du-Sud","Corse-du-Sud",3,3,1,"FRM01",15.213752746582,"2016-01-01"
"31","FRM02",3,"FR","Haute-Corse","Haute-Corse",3,3,1,"FRM02",12.0891304016113,"2016-01-01"
