"","NUTSID","LEVL","CNTR","NAME_LATIN","NAME","MOUNT","URBN","COAST","FID","Temp","Date"
"1","FRJ13",3,"FR","Hérault","Hérault",4,2,1,"FRJ13",6.50981760025024,"2017-01-01"
"2","FRJ14",3,"FR","Lozère","Lozère",3,3,3,"FRJ14",1.63158214092255,"2017-01-01"
"3","FRJ15",3,"FR","Pyrénées-Orientales","Pyrénées-Orientales",2,2,1,"FRJ15",6.47267723083496,"2017-01-01"
"4","FRJ21",3,"FR","Ariège","Ariège",3,3,3,"FRJ21",2.66337943077087,"2017-01-01"
"5","FRK24",3,"FR","Isère","Isère",2,2,3,"FRK24",-0.169920384883881,"2017-01-01"
"6","FRK25",3,"FR","Loire","Loire",3,2,3,"FRK25",1.17895829677582,"2017-01-01"
"7","FRK26",3,"FR","Rhône","Rhône",2,1,3,"FRK26",-0.821883022785187,"2017-01-01"
"8","FRK27",3,"FR","Savoie","Savoie",3,2,3,"FRK27",-0.121016561985016,"2017-01-01"
"9","FRK28",3,"FR","Haute-Savoie","Haute-Savoie",3,2,3,"FRK28",-0.269713073968887,"2017-01-01"
"10","FRJ22",3,"FR","Aveyron","Aveyron",3,3,3,"FRJ22",0.917894303798676,"2017-01-01"
"11","FRJ23",3,"FR","Haute-Garonne","Haute-Garonne",4,1,3,"FRJ23",0.233490511775017,"2017-01-01"
"12","FRJ24",3,"FR","Gers","Gers",4,3,3,"FRJ24",0.554496169090271,"2017-01-01"
"13","FRJ25",3,"FR","Lot","Lot",4,3,3,"FRJ25",-0.0127504523843527,"2017-01-01"
"14","FRJ26",3,"FR","Hautes-Pyrénées","Hautes-Pyrénées",2,3,3,"FRJ26",1.94922268390656,"2017-01-01"
"15","FRJ27",3,"FR","Tarn","Tarn",4,3,3,"FRJ27",1.82957363128662,"2017-01-01"
"16","FRJ28",3,"FR","Tarn-et-Garonne","Tarn-et-Garonne",4,3,3,"FRJ28",1.78535580635071,"2017-01-01"
"17","FRK11",3,"FR","Allier","Allier",4,3,3,"FRK11",-0.856310129165649,"2017-01-01"
"18","FRK12",3,"FR","Cantal","Cantal",3,3,3,"FRK12",0.691948652267456,"2017-01-01"
"19","FRK13",3,"FR","Haute-Loire","Haute-Loire",3,3,3,"FRK13",2.13148593902588,"2017-01-01"
