"","NUTSID","LEVL","CNTR","NAME_LATIN","NAME","MOUNT","URBN","COAST","FID","Temp","Date"
"1","FRJ13",3,"FR","Hérault","Hérault",4,2,1,"FRJ13",5.14516735076904,"2021-01-01"
"2","FRJ14",3,"FR","Lozère","Lozère",3,3,3,"FRJ14",-0.830187857151031,"2021-01-01"
"3","FRJ15",3,"FR","Pyrénées-Orientales","Pyrénées-Orientales",2,2,1,"FRJ15",3.02206349372864,"2021-01-01"
"4","FRJ21",3,"FR","Ariège","Ariège",3,3,3,"FRJ21",0.296369850635529,"2021-01-01"
"5","FRK24",3,"FR","Isère","Isère",2,2,3,"FRK24",-0.522414267063141,"2021-01-01"
"6","FRK25",3,"FR","Loire","Loire",3,2,3,"FRK25",1.38221836090088,"2021-01-01"
"7","FRK26",3,"FR","Rhône","Rhône",2,1,3,"FRK26",2.72403383255005,"2021-01-01"
"8","FRK27",3,"FR","Savoie","Savoie",3,2,3,"FRK27",-2.6450879573822,"2021-01-01"
"9","FRK28",3,"FR","Haute-Savoie","Haute-Savoie",3,2,3,"FRK28",NA,"2021-01-01"
"10","FRJ22",3,"FR","Aveyron","Aveyron",3,3,3,"FRJ22",1.57466912269592,"2021-01-01"
"11","FRJ23",3,"FR","Haute-Garonne","Haute-Garonne",4,1,3,"FRJ23",3.5205020904541,"2021-01-01"
"12","FRJ24",3,"FR","Gers","Gers",4,3,3,"FRJ24",4.3941822052002,"2021-01-01"
"13","FRJ25",3,"FR","Lot","Lot",4,3,3,"FRJ25",2.7830216884613,"2021-01-01"
"14","FRJ26",3,"FR","Hautes-Pyrénées","Hautes-Pyrénées",2,3,3,"FRJ26",0.0285191610455513,"2021-01-01"
"15","FRJ27",3,"FR","Tarn","Tarn",4,3,3,"FRJ27",3.13510084152222,"2021-01-01"
"16","FRJ28",3,"FR","Tarn-et-Garonne","Tarn-et-Garonne",4,3,3,"FRJ28",3.9779942035675,"2021-01-01"
"17","FRK11",3,"FR","Allier","Allier",4,3,3,"FRK11",1.29213857650757,"2021-01-01"
"18","FRK12",3,"FR","Cantal","Cantal",3,3,3,"FRK12",-0.631211519241333,"2021-01-01"
"19","FRK13",3,"FR","Haute-Loire","Haute-Loire",3,3,3,"FRK13",0.0185085386037827,"2021-01-01"
"20","FRK14",3,"FR","Puy-de-Dôme","Puy-de-Dôme",3,2,3,"FRK14",-0.411988317966461,"2021-01-01"
"21","FRK21",3,"FR","Ain","Ain",4,3,3,"FRK21",1.90965735912323,"2021-01-01"
"22","FRK22",3,"FR","Ardèche","Ardèche",3,3,3,"FRK22",1.99281406402588,"2021-01-01"
"23","FRK23",3,"FR","Drôme","Drôme",2,3,3,"FRK23",1.38042545318604,"2021-01-01"
"24","FRL01",3,"FR","Alpes-de-Haute-Provence","Alpes-de-Haute-Provence",3,3,3,"FRL01",-1.5594390630722,"2021-01-01"
"25","FRL02",3,"FR","Hautes-Alpes","Hautes-Alpes",3,3,3,"FRL02",NA,"2021-01-01"
"26","FRL03",3,"FR","Alpes-Maritimes","Alpes-Maritimes",2,1,1,"FRL03",NA,"2021-01-01"
"27","FRL04",3,"FR","Bouches-du-Rhône","Bouches-du-Rhône",4,1,1,"FRL04",5.69195747375488,"2021-01-01"
"28","FRL05",3,"FR","Var","Var",2,2,1,"FRL05",4.83877754211426,"2021-01-01"
"29","FRL06",3,"FR","Vaucluse","Vaucluse",2,2,3,"FRL06",3.73940539360046,"2021-01-01"
"30","FRM01",3,"FR","Corse-du-Sud","Corse-du-Sud",3,3,1,"FRM01",4.77944040298462,"2021-01-01"
"31","FRM02",3,"FR","Haute-Corse","Haute-Corse",3,3,1,"FRM02",5.06697988510132,"2021-01-01"
"32","FR101",3,"FR","Paris","Paris",4,1,3,"FR101",1.88837122917175,"2021-01-01"
"33","FR102",3,"FR","Seine-et-Marne","Seine-et-Marne",4,2,3,"FR102",0.58226078748703,"2021-01-01"
"34","FR103",3,"FR","Yvelines","Yvelines",4,1,3,"FR103",0.660593926906586,"2021-01-01"
"35","FR104",3,"FR","Essonne","Essonne",4,1,3,"FR104",0.608073770999908,"2021-01-01"
"36","FR105",3,"FR","Hauts-de-Seine","Hauts-de-Seine",4,1,3,"FR105",1.6350816488266,"2021-01-01"
"37","FR106",3,"FR","Seine-Saint-Denis","Seine-Saint-Denis",4,1,3,"FR106",1.04622745513916,"2021-01-01"
"38","FR107",3,"FR","Val-de-Marne","Val-de-Marne",4,1,3,"FR107",1.40450155735016,"2021-01-01"
"39","FR108",3,"FR","Val-d’Oise","Val-d’Oise",4,1,3,"FR108",0.880079805850983,"2021-01-01"
"40","FRB01",3,"FR","Cher","Cher",4,3,3,"FRB01",0.498090624809265,"2021-01-01"
"41","FRB02",3,"FR","Eure-et-Loir","Eure-et-Loir",4,3,3,"FRB02",-0.301492780447006,"2021-01-01"
"42","FRB03",3,"FR","Indre","Indre",4,3,3,"FRB03",0.923656702041626,"2021-01-01"
"43","FRB04",3,"FR","Indre-et-Loire","Indre-et-Loire",4,2,3,"FRB04",1.61048817634583,"2021-01-01"
"44","FRB05",3,"FR","Loir-et-Cher","Loir-et-Cher",4,3,3,"FRB05",0.194990217685699,"2021-01-01"
"45","FRB06",3,"FR","Loiret","Loiret",4,2,3,"FRB06",-0.110444687306881,"2021-01-01"
"46","FRC11",3,"FR","Côte-d’Or","Côte-d’Or",4,2,3,"FRC11",0.693606436252594,"2021-01-01"
"47","FRC12",3,"FR","Nièvre","Nièvre",4,3,3,"FRC12",-0.000289577728835866,"2021-01-01"
"48","FRC13",3,"FR","Saône-et-Loire","Saône-et-Loire",4,3,3,"FRC13",1.64357852935791,"2021-01-01"
"49","FRC14",3,"FR","Yonne","Yonne",4,3,3,"FRC14",0.416289478540421,"2021-01-01"
"50","FRC21",3,"FR","Doubs","Doubs",2,2,3,"FRC21",NA,"2021-01-01"
"51","FRC22",3,"FR","Jura","Jura",3,3,3,"FRC22",1.11730396747589,"2021-01-01"
"52","FRC23",3,"FR","Haute-Saône","Haute-Saône",4,3,3,"FRC23",1.69350063800812,"2021-01-01"
"53","FRC24",3,"FR","Territoire de Belfort","Territoire de Belfort",4,2,3,"FRC24",1.59072887897491,"2021-01-01"
"54","FRD11",3,"FR","Calvados","Calvados",4,2,1,"FRD11",1.37471497058868,"2021-01-01"
"55","FRD12",3,"FR","Manche","Manche",4,3,1,"FRD12",2.21038150787354,"2021-01-01"
"56","FRD13",3,"FR","Orne","Orne",4,3,3,"FRD13",0.166265144944191,"2021-01-01"
"57","FRD21",3,"FR","Eure","Eure",4,3,1,"FRD21",0.495657354593277,"2021-01-01"
"58","FRD22",3,"FR","Seine-Maritime","Seine-Maritime",4,2,1,"FRD22",0.886156678199768,"2021-01-01"
"59","FRE11",3,"FR","Nord","Nord",4,1,1,"FRE11",1.97478401660919,"2021-01-01"
"60","FRE12",3,"FR","Pas-de-Calais","Pas-de-Calais",4,2,1,"FRE12",2.06631731987,"2021-01-01"
"61","FRE21",3,"FR","Aisne","Aisne",4,3,3,"FRE21",1.47880351543427,"2021-01-01"
