"","NUTSID","LEVL","CNTR","NAME_LATIN","NAME","MOUNT","URBN","COAST","FID","Temp","Date"
"1","FRJ13",3,"FR","Hérault","Hérault",4,2,1,"FRJ13",2.90518689155579,"2015-01-01"
"2","FRJ14",3,"FR","Lozère","Lozère",3,3,3,"FRJ14",0.152405217289925,"2015-01-01"
"3","FRJ15",3,"FR","Pyrénées-Orientales","Pyrénées-Orientales",2,2,1,"FRJ15",3.93466281890869,"2015-01-01"
"4","FRJ21",3,"FR","Ariège","Ariège",3,3,3,"FRJ21",1.1662609577179,"2015-01-01"
"5","FRK24",3,"FR","Isère","Isère",2,2,3,"FRK24",-1.42192125320435,"2015-01-01"
"6","FRK25",3,"FR","Loire","Loire",3,2,3,"FRK25",-1.17751801013947,"2015-01-01"
"7","FRK26",3,"FR","Rhône","Rhône",2,1,3,"FRK26",-0.498724013566971,"2015-01-01"
"8","FRK27",3,"FR","Savoie","Savoie",3,2,3,"FRK27",-1.93656265735626,"2015-01-01"
"9","FRK28",3,"FR","Haute-Savoie","Haute-Savoie",3,2,3,"FRK28",NA,"2015-01-01"
"10","FRJ22",3,"FR","Aveyron","Aveyron",3,3,3,"FRJ22",-0.53743439912796,"2015-01-01"
"11","FRJ23",3,"FR","Haute-Garonne","Haute-Garonne",4,1,3,"FRJ23",-0.0739733949303627,"2015-01-01"
"12","FRJ24",3,"FR","Gers","Gers",4,3,3,"FRJ24",-0.0833139196038246,"2015-01-01"
"13","FRJ25",3,"FR","Lot","Lot",4,3,3,"FRJ25",-1.68670320510864,"2015-01-01"
"14","FRJ26",3,"FR","Hautes-Pyrénées","Hautes-Pyrénées",2,3,3,"FRJ26",1.16736352443695,"2015-01-01"
"15","FRJ27",3,"FR","Tarn","Tarn",4,3,3,"FRJ27",-1.02449917793274,"2015-01-01"
"16","FRJ28",3,"FR","Tarn-et-Garonne","Tarn-et-Garonne",4,3,3,"FRJ28",-2.93057680130005,"2015-01-01"
"17","FRK11",3,"FR","Allier","Allier",4,3,3,"FRK11",-0.673933684825897,"2015-01-01"
"18","FRK12",3,"FR","Cantal","Cantal",3,3,3,"FRK12",-0.94438499212265,"2015-01-01"
"19","FRK13",3,"FR","Haute-Loire","Haute-Loire",3,3,3,"FRK13",-2.7816002368927,"2015-01-01"
"20","FRK14",3,"FR","Puy-de-Dôme","Puy-de-Dôme",3,2,3,"FRK14",-1.0802104473114,"2015-01-01"
"21","FRK21",3,"FR","Ain","Ain",4,3,3,"FRK21",-1.37599635124207,"2015-01-01"
"22","FRK22",3,"FR","Ardèche","Ardèche",3,3,3,"FRK22",0.894522070884705,"2015-01-01"
"23","FRK23",3,"FR","Drôme","Drôme",2,3,3,"FRK23",0.240910992026329,"2015-01-01"
"24","FRL01",3,"FR","Alpes-de-Haute-Provence","Alpes-de-Haute-Provence",3,3,3,"FRL01",0.591254234313965,"2015-01-01"
"25","FRL02",3,"FR","Hautes-Alpes","Hautes-Alpes",3,3,3,"FRL02",NA,"2015-01-01"
"26","FRL03",3,"FR","Alpes-Maritimes","Alpes-Maritimes",2,1,1,"FRL03",NA,"2015-01-01"
"27","FRL04",3,"FR","Bouches-du-Rhône","Bouches-du-Rhône",4,1,1,"FRL04",5.36764574050903,"2015-01-01"
"28","FRL05",3,"FR","Var","Var",2,2,1,"FRL05",6.02194595336914,"2015-01-01"
"29","FRL06",3,"FR","Vaucluse","Vaucluse",2,2,3,"FRL06",3.6047990322113,"2015-01-01"
"30","FRM01",3,"FR","Corse-du-Sud","Corse-du-Sud",3,3,1,"FRM01",3.52766180038452,"2015-01-01"
"31","FRM02",3,"FR","Haute-Corse","Haute-Corse",3,3,1,"FRM02",3.10101771354675,"2015-01-01"
"32","FR101",3,"FR","Paris","Paris",4,1,3,"FR101",2.0554563999176,"2015-01-01"
"33","FR102",3,"FR","Seine-et-Marne","Seine-et-Marne",4,2,3,"FR102",0.525772273540497,"2015-01-01"
"34","FR103",3,"FR","Yvelines","Yvelines",4,1,3,"FR103",0.660153865814209,"2015-01-01"
"35","FR104",3,"FR","Essonne","Essonne",4,1,3,"FR104",0.580377459526062,"2015-01-01"
"36","FR105",3,"FR","Hauts-de-Seine","Hauts-de-Seine",4,1,3,"FR105",1.29752230644226,"2015-01-01"
"37","FR106",3,"FR","Seine-Saint-Denis","Seine-Saint-Denis",4,1,3,"FR106",1.46210408210754,"2015-01-01"
"38","FR107",3,"FR","Val-de-Marne","Val-de-Marne",4,1,3,"FR107",1.60570216178894,"2015-01-01"
"39","FR108",3,"FR","Val-d’Oise","Val-d’Oise",4,1,3,"FR108",1.60824632644653,"2015-01-01"
"40","FRB01",3,"FR","Cher","Cher",4,3,3,"FRB01",0.577680349349976,"2015-01-01"
"41","FRB02",3,"FR","Eure-et-Loir","Eure-et-Loir",4,3,3,"FRB02",0.392455250024796,"2015-01-01"
"42","FRB03",3,"FR","Indre","Indre",4,3,3,"FRB03",0.724400818347931,"2015-01-01"
"43","FRB04",3,"FR","Indre-et-Loire","Indre-et-Loire",4,2,3,"FRB04",0.523703157901764,"2015-01-01"
"44","FRB05",3,"FR","Loir-et-Cher","Loir-et-Cher",4,3,3,"FRB05",0.27487450838089,"2015-01-01"
"45","FRB06",3,"FR","Loiret","Loiret",4,2,3,"FRB06",0.228534013032913,"2015-01-01"
"46","FRC11",3,"FR","Côte-d’Or","Côte-d’Or",4,2,3,"FRC11",-2.01581192016602,"2015-01-01"
"47","FRC12",3,"FR","Nièvre","Nièvre",4,3,3,"FRC12",-0.684427499771118,"2015-01-01"
"48","FRC13",3,"FR","Saône-et-Loire","Saône-et-Loire",4,3,3,"FRC13",-1.90533888339996,"2015-01-01"
"49","FRC14",3,"FR","Yonne","Yonne",4,3,3,"FRC14",0.100021220743656,"2015-01-01"
"50","FRC21",3,"FR","Doubs","Doubs",2,2,3,"FRC21",NA,"2015-01-01"
"51","FRC22",3,"FR","Jura","Jura",3,3,3,"FRC22",-3.97952890396118,"2015-01-01"
"52","FRC23",3,"FR","Haute-Saône","Haute-Saône",4,3,3,"FRC23",-2.96597337722778,"2015-01-01"
"53","FRC24",3,"FR","Territoire de Belfort","Territoire de Belfort",4,2,3,"FRC24",-1.51688408851624,"2015-01-01"
"54","FRD11",3,"FR","Calvados","Calvados",4,2,1,"FRD11",3.56922173500061,"2015-01-01"
"55","FRD12",3,"FR","Manche","Manche",4,3,1,"FRD12",5.01590251922607,"2015-01-01"
"56","FRD13",3,"FR","Orne","Orne",4,3,3,"FRD13",1.9809056520462,"2015-01-01"
"57","FRD21",3,"FR","Eure","Eure",4,3,1,"FRD21",1.9551590681076,"2015-01-01"
"58","FRD22",3,"FR","Seine-Maritime","Seine-Maritime",4,2,1,"FRD22",3.8554208278656,"2015-01-01"
"59","FRE11",3,"FR","Nord","Nord",4,1,1,"FRE11",3.04254055023193,"2015-01-01"
"60","FRE12",3,"FR","Pas-de-Calais","Pas-de-Calais",4,2,1,"FRE12",4.79807138442993,"2015-01-01"
"61","FRE21",3,"FR","Aisne","Aisne",4,3,3,"FRE21",0.542893707752228,"2015-01-01"
"62","FRE22",3,"FR","Oise","Oise",4,2,3,"FRE22",1.12969660758972,"2015-01-01"
"63","FRE23",3,"FR","Somme","Somme",4,3,1,"FRE23",3.17980122566223,"2015-01-01"
"64","FRF11",3,"FR","Bas-Rhin","Bas-Rhin",4,2,3,"FRF11",-0.602020561695099,"2015-01-01"
"65","FRF12",3,"FR","Haut-Rhin","Haut-Rhin",4,2,3,"FRF12",-1.4240939617157,"2015-01-01"
"66","FRF21",3,"FR","Ardennes","Ardennes",4,3,3,"FRF21",-1.43794989585876,"2015-01-01"
"67","FRF22",3,"FR","Aube","Aube",4,2,3,"FRF22",-0.709003806114197,"2015-01-01"
"68","FRF23",3,"FR","Marne","Marne",4,2,3,"FRF23",-1.00847256183624,"2015-01-01"
"69","FRF24",3,"FR","Haute-Marne","Haute-Marne",4,3,3,"FRF24",-2.36965417861938,"2015-01-01"
"70","FRF31",3,"FR","Meurthe-et-Moselle","Meurthe-et-Moselle",4,2,3,"FRF31",-2.42716693878174,"2015-01-01"
"71","FRF32",3,"FR","Meuse","Meuse",4,3,3,"FRF32",-1.89805114269257,"2015-01-01"
"72","FRF33",3,"FR","Moselle","Moselle",4,2,3,"FRF33",-1.38045012950897,"2015-01-01"
"73","FRF34",3,"FR","Vosges","Vosges",4,3,3,"FRF34",-2.58180594444275,"2015-01-01"
"74","FRG01",3,"FR","Loire-Atlantique","Loire-Atlantique",4,1,1,"FRG01",2.67896866798401,"2015-01-01"
"75","FRG02",3,"FR","Maine-et-Loire","Maine-et-Loire",4,2,3,"FRG02",0.199438124895096,"2015-01-01"
"76","FRG03",3,"FR","Mayenne","Mayenne",4,3,3,"FRG03",0.944904625415802,"2015-01-01"
"77","FRG04",3,"FR","Sarthe","Sarthe",4,3,3,"FRG04",0.17194938659668,"2015-01-01"
"78","FRG05",3,"FR","Vendée","Vendée",4,3,1,"FRG05",1.66673791408539,"2015-01-01"
"79","FRH01",3,"FR","Côtes-d’Armor","Côtes-d’Armor",4,3,1,"FRH01",6.60675191879272,"2015-01-01"
"80","FRH02",3,"FR","Finistère","Finistère",4,3,1,"FRH02",9.49900245666504,"2015-01-01"
"81","FRH03",3,"FR","Ille-et-Vilaine","Ille-et-Vilaine",4,2,1,"FRH03",3.8100790977478,"2015-01-01"
"82","FRH04",3,"FR","Morbihan","Morbihan",4,3,1,"FRH04",6.56368970870972,"2015-01-01"
"83","FRI11",3,"FR","Dordogne","Dordogne",4,3,3,"FRI11",-0.724724471569061,"2015-01-01"
"84","FRI12",3,"FR","Gironde","Gironde",4,1,1,"FRI12",0.097336620092392,"2015-01-01"
"85","FRI13",3,"FR","Landes","Landes",4,3,1,"FRI13",1.5631195306778,"2015-01-01"
"86","FRI14",3,"FR","Lot-et-Garonne","Lot-et-Garonne",4,3,3,"FRI14",-3.21098709106445,"2015-01-01"
"87","FRI15",3,"FR","Pyrénées-Atlantiques","Pyrénées-Atlantiques",4,2,1,"FRI15",NA,"2015-01-01"
"88","FRI21",3,"FR","Corrèze","Corrèze",4,3,3,"FRI21",-0.256254822015762,"2015-01-01"
"89","FRI22",3,"FR","Creuse","Creuse",4,3,3,"FRI22",-0.0590383596718311,"2015-01-01"
"90","FRI23",3,"FR","Haute-Vienne","Haute-Vienne",4,3,3,"FRI23",0.747681438922882,"2015-01-01"
